userID,albumID,artist,title,rating,plays
1,MW0002294097,Eisley,Deep Space,2.5,5
1,MW0002094725,Eisley,The Valley,2.5,6
1,MW0002434084,El Perro del Mar,Pale Fire,2.5,5
1,MW0002022330,El Trio De Omar Rodriguez Lopez,Ciencia De Los Inutiles,2.5,4
1,MW0002110221,Elbow,Build a Rocket Boys!,2.5,7
1,MW0002583498,Eminem,The Marshall Mathers LP 2,2.5,5
1,MW0002467147,Fiction Family,Fiction Family Reunion,2.5,4
1,MW0002332951,Fiona Apple,The Idler Wheel Is Wiser Than the Driver of the Screw and Whipping Cords Will Serve You More Than Ropes Will Ever Do,2.5,5
1,MW0002190231,Firehorse,And So They Ran Faster...,2.5,5
1,MW0002123197,Florence + the Machine,Lungs: The B-Sides,2.5,5
1,MW0002115022,Foo Fighters,Wasting Light,2.5,7
1,MW0002025365,Fran Healy,Wreckorder,2.5,5
1,MW0002287703,Fun.,Some Nights,2.5,3
1,,Giant Cloud,Bloom & Decay,2.5,5
1,MW0002165377,Gillian Welch,The Harrow & the Harvest,2.5,5
1,MW0002186144,Girls,"Father, Son, Holy Ghost",2.5,5
1,MW0002176968,Gold Leaves,The Ornament,2.5,6
1,MW0002204056,Gotye,Making Mirrors,2.5,4
1,MW0002223518,Hunter Hayes,Hunter Hayes,2.5,3
1,MW0002401889,Ice Choir,Afar,2.5,5
1,MW0002273536,Imperial Teen,Feel the Sound,2.5,6
1,MW0002389395,Incubus,HQ Live,2.5,1
1,MW0002066941,Iron & Wine,Kiss Each Other Clean,2.5,7
1,,J. Cole,Truly Yours 3,2.5,4
1,MW0002498733,James Blake,Overgrown,2.5,5
1,MW0002354334,Japandroids,Celebration Rock,2.5,5
1,MW0002024479,John Legend,Wake Up!,2.5,4
1,MW0002476550,Justin Bieber,Believe Acoustic,2.5,3
1,MW0001977540,Kaskade,Dynasty,2.5,2
1,MW0001975735,Keane,Night Train,2.5,5
1,,Keeps,rift,2.5,5
1,,Kevin Sandbloom,Live In ABQ,2.5,1
1,MW0002570906,Kitten,Like a Stranger,2.5,4
1,MW0002098298,Kurt Vile,Smoke Ring for My Halo,2.5,5
1,MW0002191517,Lisa Hannigan,Passenger,2.5,6
1,MW0002441449,Lone Wolf,The Lovers,2.5,4
1,MW0002218657,Los Campesinos!,Hello Sadness,2.5,4
1,MW0002290975,Lost Lander,DRRT,2.5,6
1,MW0002552345,Ludacris,IDGAF,2.5,3
1,MW0002581468,Luke James,Oh God,2.5,4
1,,Luke James,Whispers In The Dark,2.5,4
1,MW0002000494,M.I.A.,MAYA,2.5,4
1,MW0002317868,Maps & Atlases,Beware and Be Grateful,2.5,5
1,MW0002034251,Mark Ronson,Record Collection,2.5,3
1,MW0002185959,Mastodon,The Hunter,2.5,4
1,,Mateo,Love & Stadiums II,2.5,2
1,MW0002431606,Mateo,Suite 823,2.5,3
1,MW0002578650,Megan Bonnell,Hunt and Chase,2.5,6
1,MW0002395655,Menomena,Moms,2.5,6
1,MW0002114042,Metronomy,The English Riviera,2.5,6
1,MW0002413681,Miguel,Kaleidoscope Dream,2.5,4
1,MW0002577863,Miley Cyrus,Bangerz,2.5,4
1,,MYSTERY SCHOOLS,For The Taste,2.5,4
1,,MYSTERY SCHOOLS,MYSTERY SCHOOLS,2.5,6
1,MW0002382213,Nas,Life Is Good,2.5,5
1,MW0002359461,Nelly Furtado,The Spirit Indestructible,2.5,4
1,MW0002290917,Nicki Minaj,Pink Friday: Roman Reloaded,2.5,4
1,MW0002094997,Nicolas Jaar,Space Is Only Noise,2.5,3
1,MW0001950632,Owen Pallett,Heartland,2.5,5
1,MW0002352090,P.O.D.,Murdered Love,2.5,4
1,MW0002095645,Peter Bjorn and John,Gimme Some,2.5,5
1,MW0002493055,Phoenix,Bankrupt!,2.5,4
1,MW0002086979,PJ Harvey,Let England Shake,2.5,6
1,MW0002529394,Portugal. The Man,Evil Friends,2.5,5
1,,Project 86,15. Live.,2.5,1
1,,Quinton Sung,Kid A [8-Bit],2.5,1
1,MW0002187162,Real Estate,Days,2.5,5
1,MW0001996471,Rick Ross,Teflon Don,2.5,4
1,MW0002004361,Robert Plant,Band of Joy,2.5,6
1,MW0002197575,Rustie,Glass Swords,2.5,4
1,MW0002561652,Sage the Gemini,Gas Pedal,2.5,4
1,MW0002431024,Saigon,"The Greatest Story Never Told, Chapter 2: Bread and Circuses",2.5,4
1,,Say Lou Lou,Better In The Dark,2.5,1
1,MW0002530696,Say Lou Lou,Julian,2.5,1
1,MW0002181687,Scattered Trees,Sympathy,2.5,4
1,MW0002024329,Seal,Seal 6: Commitment,2.5,5
1,MW0002135130,Shabazz Palaces,Black Up,2.5,6
1,MW0002484807,Silent Rider,Silent Rider,2.5,5
1,MW0002295212,Simian Ghost,Youth,2.5,6
1,MW0002290696,Skrillex,Bangarang,2.5,1
1,MW0002094824,Skrillex,Scary Monsters & Nice Sprites,2.5,1
1,,Sleeping At Last,Atlas: Light,2.5,5
1,MW0002293918,Sleigh Bells,Reign of Terror,2.5,5
1,MW0002424110,Soundgarden,King Animal,2.5,5
1,MW0002166364,St. Vincent,Strange Mercy,2.5,8
1,MW0002043119,Sufjan Stevens,The Age of Adz,2.5,4
1,,Tall Ships,Tall Ships,2.5,5
1,MW0002072748,Tall Ships,There is Nothing But Chemistry Here,2.5,4
1,MW0002401709,Tame Impala,Lonerism,2.5,6
1,MW0002087068,Telekinesis,12 Desperate Straight Lines,2.5,7
1,MW0002413767,The 1975,Facedown,2.5,5
1,MW0002213045,The Barr Brothers,The Barr Brothers,2.5,4
1,MW0001983497,The Black Keys,Brothers,2.5,5
1,MW0002387703,The Drowning Men,All of the Unknown,2.5,5
1,,The Head and the Heart,The Head And The Heart,2.5,7
1,MW0002417202,The Joy Formidable,Wolf's Law,2.5,5
1,MW0002447720,The Lone Bellow,The Lone Bellow,2.5,5
1,MW0002545734,The Lonely Island,The Wack Album,2.5,1
1,MW0002130105,The Lonely Island,Turtleneck & Chain,2.5,4
1,MW0002089269,The Low Anthem,Smart Flesh,2.5,7
1,MW0002548212,The Mowgli's,Waiting for the Dawn,2.5,4
1,,The Weeknd,The Noise EP,2.5,2
1,,The Weeknd,Thursday,2.5,9
1,MW0002405657,The xx,Coexist,2.5,5
1,MW0002393822,thenewno2,thefearofmissingout,2.5,5
1,,Trails And Ways,Trilingual,2.5,5
1,MW0000836109,Vampire Weekend,Contra,2.5,5
1,,Various Artists,Music From Baz Luhrmann's Film The Great Gatsby,2.5,3
1,,Wale,The Eleven One Eleven Theory,2.5,4
1,MW0002202456,We Were Promised Jetpacks,In the Pit of the Stomach,2.5,5
1,MW0002031815,Weezer,Hurley,2.5,6
1,MW0002356681,White Arrows,Dry Land Is Not a Myth,2.5,5
1,MW0002296442,White Rabbits,Milk Famous,2.5,6
1,MW0002199422,Widowspeak,Widowspeak,2.5,7
1,MW0002183697,Wilco,The Whole Love,2.5,7
1,MW0002513766,Wild Nothing,Empty Estate,2.5,5
1,MW0002480470,Yeah Yeah Yeahs,Mosquito,2.5,5
1,MW0002298984,Yellow Ostrich,Strange Land,2.5,5
1,MW0002511221,Young Man,Beyond Was All Around Me,2.5,5
1,MW0002314031,Yppah,Eighty One,2.5,2
1,MW0002097598,Yuck,Yuck,2.5,5
1,,Active Child,Daytrotter Sessions,2,1
1,MW0002379145,Azealia Banks,1991,2,1
1,MW0002440705,Bjork,Bastards,2,1
1,MW0002165493,Bjork,Biophilia,2,6
1,MW0002502445,Colin Stetson,"New History Warfare, Vol. 3: To See More Light",2,2
1,MW0002398999,Daniel Bedingfield,Stop The Traffik - Secret Fear,2,4
1,MW0002086188,Destroyer,Kaputt,2,5
1,MW0002393598,Easy Star All-Stars,Easy Star's Thrillah,2,1
1,MW0002272192,Errors,Have Some Faith in Magic,2,6
1,MW0002113893,Gang Gang Dance,Eye Contact,2,4
1,MW0001955822,Gil Scott-Heron,I'm New Here,2,2
1,,Glen Iris,Self Titled,2,2
1,MW0001961566,Gorillaz,Plastic Beach,2,1
1,MW0002289255,Grimes,Visions,2,5
1,MW0002131963,Hooray for Earth,True Loves,2,5
1,MW0002447522,Hunter Hayes,Live,2,2
1,MW0001961311,Joanna Newsom,Have One on Me,2,2
1,,JT Daly,Memory,2,5
1,,Kevin Max,Cotes D'Armor (True Rebels),2,5
1,MW0001960393,Ludacris,Battle of the Sexes,2,4
1,,Michael Jackson,Michael,2,4
1,MW0002488164,My Bloody Valentine,m b v,2,3
1,,Omar Rodriguez-Lopez,Cizana De Los Amores,2,2
1,,Omar Rodriguez-Lopez,Un Escorpion Perfumado,2,2
1,MW0002120352,Patrick Stump,Truant Wave,2,4
1,MW0002357960,Pomegranates,Heaven,2,5
1,MW0002110163,Raphael Saadiq,Stone Rollin',2,1
1,MW0002518827,Robin Thicke,Blurred Lines,2,5
1,MW0002321046,Santigold,Master of My Make-Believe,2,4
1,MW0002184737,Skrillex,More Monsters & Sprites,2,1
1,MW0002232638,Sun Glitters,Everything Could Be Fine,2,4
1,MW0002152171,The Horrors,Skying,2,5
1,MW0002563308,The Prize Fighter Inferno,Half Measures,2,5
1,MW0002178694,The War on Drugs,Slave Ambient,2,5
1,MW0000476077,Timbaland,Timbaland Presents Shock Value,2,3
1,,Wale,Folarin,2,3
1,MW0002059085,Weezer,Death to False Metal,2,4
1,MW0002397077,Wiz Khalifa,O.N.I.F.C.,2,2
1,MW0002182718,Zola Jesus,Conatus,2,5
1,,AgesandAges,Alright You Restless,1.5,1
1,MW0002285612,Alabama Shakes,Alabama Shakes EP,1.5,2
1,MW0002086389,Anna Calvi,Anna Calvi,1.5,1
1,,Birds & Batteries,Stray Light,1.5,1
1,,Born Gold,Bodysongs,1.5,2
1,MW0002280305,College,Northern Council,1.5,1
1,MW0002537857,Deafheaven,Sunbather,1.5,2
1,MW0002110277,EMA,Past Life Martyred Saints,1.5,5
1,MW0001981526,Emeralds,Does It Look Like I'm Here?,1.5,1
1,MW0001977431,Gayngs,Relayted,1.5,3
1,,Jamey Johnson,The Guitar Song (Black Album),1.5,1
1,MW0002169520,Kasabian,Velociraptor!,1.5,1
1,MW0002223587,Kate Bush,50 Words for Snow,1.5,2
1,MW0002350713,Liars,WIXIW,1.5,5
1,MW0000813572,Lil Wayne,Rebirth,1.5,4
1,,MeShell Ndegeocello,Weather,1.5,1
1,MW0001967848,MGMT,Congratulations,1.5,1
1,MW0002136055,Motopony,Motopony,1.5,2
1,,Omar Rodriguez-Lopez,Un Corazon De Nadie,1.5,2
1,MW0002355523,Robert Francis,Strangers in the First Place,1.5,1
1,MW0002218516,She & Him,A Very She & Him Christmas,1.5,1
1,,Skrillex,My Name Is Skrillex,1.5,1
1,MW0001960072,These New Puritans,Hidden,1.5,1
1,MW0001960073,Titus Andronicus,The Monitor,1.5,2
1,,Trails And Ways,Detornar-se (Remix EP),1.5,2
1,MW0002176726,Wild Flag,Wild Flag,1.5,1
1,MW0002150203,Zomby,Dedication,1.5,1
1,MW0002293928,AU,Both Lights,1,1
1,MW0002117492,Battles,Gloss Drop,1,1
1,MW0002093365,Braids,Native Speaker,1,1
1,,De La Montana,Postmodern Whirled,1,2
1,MW0002022940,Deerhunter,Halcyon Digest,1,3
1,MW0002507769,Evening Hymns,Spectral Dusk,1,2
1,MW0001965699,Flying Lotus,Cosmogramma,1,2
1,MW0002410175,Flying Lotus,Until the Quiet Comes,1,1
1,MW0002024166,Grinderman,Grinderman 2,1,2
1,MW0002119984,Iceage,New Brigade,1,1
1,MW0001960660,Liars,Sisterworld,1,1
1,MW0002306127,M. Ward,A Wasteland Companion,1,2
1,MW0002040955,Neil Young,Le Noise,1,1
1,MW0002006613,Newsboys,Born Again,1,1
1,MW0002029417,No Age,Everything in Between,1,1
1,,Omar Rodriguez-Lopez,Doitashimashite,1,1
1,,Omar Rodriguez-Lopez,Mantra Hiroshima,1,1
1,MW0002413337,Omar Rodriguez-Lopez,Octopus Kool Aid,1,1
1,,Omar Rodriguez-Lopez,Omar Rodriguez-Lopez & John Frusciante,1,1
1,MW0002527254,Omar Rodriguez-Lopez,"Saber, Querer, Osar y Caller",1,1
1,MW0002534050,Omar Rodriguez-Lopez,Unicorn Skeleton Mask,1,1
1,MW0002034255,Omar Rodriguez-Lopez Quartet,Sepulcros De Miel,1,1
1,MW0002209439,Oneohtrix Point Never,Replica,1,5
1,MW0001990405,Oneohtrix Point Never,Returnal,1,1
1,MW0001980593,Paper Route,Additions [Remix EP],1,1
1,MW0001804315,Spoon,Transference,1,1
1,MW0002024443,Superchunk,Majesty Shredding,1,1
1,MW0002401716,Swans,The Seer,1,1
1,MW0002092445,Tim Hecker,"Ravedeath, 1972",1,1
1,MW0002212266,Tom Waits,Bad as Me,1,2
1,MW0002311828,Yuna,Yuna,1,1
1,MW0002138766,Fucked Up,David Comes to Life,0.5,1
1,MW0002534574,Omar Rodriguez-Lopez,Equinox,0.5,1
1,MW0002073577,Omar Rodriguez-Lopez,Tychozorente,0.5,1
1,MW0002498911,Omar Rodriguez-Lopez,Woman Gives Birth to Tomato!,0.5,1
1,,Caveman,Daytrotter Sessions,,1
1,,Jamey Johnson,The Guitar Song (White Album),,0
1,MW0000812729,Green Day,21st Century Breakdown,,5
1,MW0002355568,Britney Spears,Playlist: The Very Best of Britney Spears,,8
1,MW0000824424,The Big Pink,A Brief History of Love,,2
1,MW0002088324,Eau Claire Memorial Jazz Band,A Decade with Duke,,1
1,MW0000826008,Jonny Craig,A Dream Is a Question You Don't Know How to Answer,,6
1,MW0000819364,Ginuwine,A Man's Thoughts,,2
1,MW0000825256,Stars of Track and Field,A Time for Lions,,4
1,MW0002480871,Hillsong United,Across the Earth: Tear Down the Walls Live,,1
1,MW0000814142,Paper Route,Absence,,20.5
1,MW0000818827,The Dear Hunter,Act III: Life and Death,,10
1,MW0000815466,St. Vincent,Actor,,7
1,MW0000827061,Fun.,Aim and Ignite,,2
1,,Girls,Album,,4
1,MW0000810037,Kelly Clarkson,All I Ever Wanted,,5
1,MW0000833034,Jay Sean,All or Nothing,,9.5
1,,Adam Lambert,American Idol 8: Top 4,,1
1,,Allison Iraheta,American Idol 8: Top 4,,1
1,,Danny Gokey,American Idol 8: Top 4,,1
1,MW0001505694,Kris Allen,Kris Allen,,1
1,MW0000820075,Brad Paisley,American Saturday Night,,3
1,,Mischa Daniels,Another Place Single,,2
1,MW0002033200,MUTEMATH,Armistice Live,,20
1,MW0000815801,Iron & Wine,Around the Well,,0
1,MW0000826451,Wale,Attention Deficit,,7
1,,Various Artists,Avatar |Music From The Motion Picture|,,3
1,MW0000826773,Skillet,Awake,,2.5
1,MW0001353373,Converge,Axe to Fall,,2
1,MW0000819330,Band of Skulls,Baby Darling Doll Face Honey,,4
1,MW0000803149,Busta Rhymes,Back on My B.S.,,1.5
1,MW0001787432,Wale,Back to the Feature,,0
1,MW0000823355,Pearl Jam,Backspacer,,6
1,MW0001338117,John Mayer,Battle Studies,,13
1,MW0000830824,Jordin Sparks,Battlefield,,10
1,,Ludacris,Be South 20,,4
1,MW0000800935,50 Cent,Before I Self Destruct,,3
1,MW0000825636,Thrice,Beggars,,6
1,MW0001512620,Fall Out Boy,Believers Never Die: The Greatest Hits,,8.5
1,MW0000813242,Dave Matthews,Big Whiskey & the GrooGrux King,,9
1,MW0000818143,Dirty Projectors,Bitte Orca,,8
1,MW0000819444,Maxwell,BLACKsummers'night,,6
1,,Bon Iver,Blood Bank EP,,14.5
1,MW0000807665,Bell X1,Blue Lights on the Runway,,2
1,,MF DOOM,Born For This,,1
1,MW0000823433,Paramore,Brand New Eyes,,30
1,,Paramore,Brand New Eyes Instrumental,,0
1,,Sam Yung,Brand New Piano,,1
1,MW0000823303,Colbie Caillat,Breakthrough,,4.5
1,MW0000819367,Cavo,Bright Nights Dark Days,,3
1,MW0001317974,Broadcast,Broadcast & the Focus Group Investigate Witch Cults of the Radio Age,,2
1,,Jennifer Carbonell,Broken Pieces Single,,3
1,MW0002628656,The Echo Division,Burn the Ships,,6
1,,Dignan,Cheaters & Thieves,,3
1,MW0000823569,Various Artists,Ciao My Shining Star: The Songs of Mark Mulcahy,,3
1,,tobyMac,City On Our Knees Single,,0
1,MW0000813193,Civil Twilight,Civil Twilight,,5
1,MW0001328315,Juvenile,Cocky & Confident,,9
1,MW0002067480,The Temper Trap,Conditions Remixed,,10
1,,Kendi,Connected Single,,3
1,MW0000826859,Cortical Songs,Cortical Songs,,1
1,MW0000794566,Mastodon,Crack the Skye,,5
1,MW0000818186,El Grupo Nuevo de Omar Rodriguez Lopez,Cryptomnesia,,5
1,,Young Fletcher,Cut Her Off Single,,8
1,MW0001338646,Cartel,Cycles,,3
1,MW0000825316,Mario,D.N.A.,,3
1,MW0001773593,Danyew,Danyew: The EP,,2
1,,Bon Iver,Dark Was The Night: THIS DISC,,14
1,,Iron & Wine,Dark Was The Night: THIS DISC,,0
1,,Justin Vernon,Dark Was The Night: THIS DISC,,7
1,,Dawes,Daytrotter Sessions (2009) EP,,1
1,MW0002615954,Local Natives,iTunes Session,,0
1,MW0000812846,Other Lives,Other Lives,,0
1,MW0002061341,Wild Beasts,Wild Beasts: Live from SXSW,,0
1,MW0000583370,Paper Route,Paper Route [EP],,2
1,,The Antlers,Daytrotter Sessions EP,,1
1,,The Swell Season,Daytrotter Sessions EP,,0
1,MW0001489534,The Tallest Man on Earth,The Tallest Man on Earth,,0
1,MW0000829338,Breaking Benjamin,Dear Agony,,3
1,MW0000812653,Rick Ross,Deeper Than Rap,,1.5
1,MW0000812276,Keith Urban,Defying Gravity,,2
1,MW0001258696,Omar Rodriguez-Lopez,Despair,,1
1,MW0000813322,Easy Star All-Stars,Easy Star's Lonely Hearts Dub Band,,1
1,MW0001779847,Leona Lewis,Echo,,2
1,MW0000823106,Imogen Heap,Ellipse,,7
1,MW0000810993,Elvis Perkins,Elvis Perkins in Dearland,,5
1,MW0000828174,The Flaming Lips,Embryonic,,5
1,,Lorien,Esque,,11
1,MW0000822690,Cascada,Evacuate the Dancefloor,,4.5
1,MW0000819986,Kristinia DeBarge,Exposed,,2
1,MW0001329997,Phantogram,Eyelid Movies,,5
1,MW0001987295,Hillsong,Faith + Hope + Love,,0
1,MW0000814151,Metric,Fantasies,,0
1,MW0000790149,Ciara,Fantasy Ride,,6
1,MW0000603352,Three 6 Mafia,Three 6 Mafia Presents: Hypnotize Camp Posse,,11
1,MW0002010832,Pulled Apart by Horses,Pulled Apart by Horses,,7
1,MW0000810543,Fever Ray,Fever Ray,,6
1,MW0000806401,Fiction Family,Fiction Family,,7
1,MW0002485837,Eisley,Fire Kite EP,,6
1,MW0001805295,Dragonette,Fixin to Thrill,,5
1,MW0001336836,Adam Lambert,For Your Entertainment,,3
1,MW0000814057,Gavin DeGraw,Free,,6
1,MW0000812265,Mandisa,Freedom,,5
1,MW0000827066,Creed,Full Circle,,5
1,MW0001737803,ATB,Future Memories,,1
1,MW0001368971,Mateo,Get to Know Me: Live at Swing House,,0
1,MW0000807807,Sharam,Get Wild,,1
1,MW0002082116,Deadmau5,Ghosts 'N' Stuff,,2
1,MW0000834629,Shiny Toy Guns,Girls Le Disko: The Remixes,,3
1,MW0001956704,Jeff Buckley,Grace Around the World,,1
1,MW0001350412,Chris Brown,Graffiti,,4
1,MW0000807314,Matt and Kim,Grand,,0
1,MW0001779693,Foo Fighters,Greatest Hits,,2.5
1,MW0002486375,Tristan Garner,Gypsy Woman 2009,,2
1,MW0000821461,Little Boots,Hands,,4
1,MW0000812846,Other Lives,Other Lives,,0
1,MW0001784043,Switchfoot,Hello Hurricane,,10
1,MW0001960596,Rod Carrillo,Here We Come (Ready or Not): The Club Mixes,,1
1,MW0001802846,Seal,Hits,,1
1,,Kevin Cossom,Hook Vs Bridge EP,,10
1,MW0000814003,The Antlers,Hospice,,8
1,MW0000826160,Cobra Starship,Hot Mess,,4.5
1,MW0000804042,Electrik Red,"How to Be a Lady, Vol. 1",,4.5
1,MW0002011374,Jesca Hoop,Hunting My Dress,,4
1,MW0000823071,The Avett Brothers,I and Love and You,,7
1,MW0000821474,Whitney Houston,I Look to You,,3
1,MW0001760971,Sting,If on a Winter's Night...,,2
1,MW0001757762,Tinariwen,Imidiwan: Companions,,2
1,MW0000825864,Sean Paul,Imperial Blaze,,2
1,MW0000799270,Keri Hilson,In a Perfect World...,,5
1,,The Fifteenth,In Foxholes We Dug Ourselves,,2
1,MW0000808251,The Lonely Island,Incredibad,,2
1,MW0000813137,Yeah Yeah Yeahs,It's Blitz!,,9
1,MW0000809044,Lily Allen,"It's Not Me, It's You",,4
1,,Max Tannone,Jaydiohead: Minty Fresh Beats,,2
1,,Max Tannone,Jaydiohead: The Encore,,2
1,MW0001965056,Fat Joe,Jealous One's Still Envy (J.O.S.E. 2),,2.5
1,,Hayley Williams,Jennifer's Body,,7
1,MW0000444789,Panic! At the Disco,Maximum: Panic at the Disco: The Unauthorised Biography,,1
1,MW0001760872,Jeremih,Jeremih,,2
1,MW0001937203,JLS,JLS,,6
1,MW0000820165,Manic Street Preachers,Journal for Plague Lovers,,2
1,MW0000807582,Dan Auerbach,Keep It Hid,,5
1,MW0000829243,Selena Gomez,Kiss & Tell,,2
1,,Grammatrain,Kneeling Between Shields EP,,0
1,,Ian Cologne,Knights Of Cydonia: Symphonic Tribute To Muse Single,,1
1,MW0001505694,Kris Allen,Kris Allen,,3.5
1,MW0000823831,La Roux,La Roux,,6
1,MW0000819818,Coldplay,LeftRightLeftRightLeft,,1
1,,AnnaGrace,Let The Feelings Go Single,,2
1,MW0000813996,Phillip LaRue,Let the Road Pave Itself,,2
1,MW0001953963,Washed Out,Life of Leisure,,1
1,MW0000813120,Matisyahu,Light,,6
1,,Atoms For Peace,Live,,2
1,MW0000800790,Sara Bareilles,Between the Lines: Sara Bareilles Live at the Fillmore,,2
1,MW0001763057,Atlas Sound,Logos,,5
1,MW0001666091,Omar Rodriguez-Lopez,Omar Rodriguez-Lopez & Jeremy Michael Ward,,1
1,MW0000820071,Fabolous,Loso's Way,,4
1,MW0000808703,Code of Ethics,Lost in Egypt,,2
1,,"Giacchino, Michael",LOST: Season 4 |Original Television Soundtrack|,,1
1,MW0000814079,Prince,LotusFlow3r,,5
1,MW0000823860,Daniel Merriweather,Love & War,,6
1,MW0000827140,Boys Like Girls,Love Drunk,,2
1,MW0002262175,AnnaGrace,Love Keeps Calling,,2
1,,V Factory,Love Struck Single,,2
1,MW0000809786,The-Dream,Love vs Money,,14
1,MW0001934859,Hot Chelle Rae,Lovesick Electric,,4
1,MW0000823230,Florence + the Machine,Lungs,,6
1,MW0001336349,Snoop Dogg,Malice N Wonderland,,3.5
1,MW0000822711,Kid Cudi,Man on the Moon: The End of Day,,5
1,MW0000816115,Passion Pit,Manners,,9
1,,Kate Havnevik,Me EP,,1
1,MW0001695064,Omar Rodriguez-Lopez,Megaritual,,4
1,MW0000814650,Incubus,Monuments & Melodies,,17.5
1,MW0001327261,Flyleaf,Memento Mori,,4
1,MW0000823776,Mariah Carey,Memoirs of an Imperfect Angel,,8
1,MW0000806468,Animal Collective,Merriweather Post Pavilion,,9
1,MW0000809246,Neko Case,Middle Cyclone,,8
1,MW0000818771,Miike Snow,Miike Snow,,6
1,MW0000814197,Moderat,Moderat,,4
1,MW0000816839,Sunn 0))),Monoliths & Dimensions,,1
1,MW0000826914,Monsters of Folk,Monsters of Folk,,4
1,MW0000814650,Incubus,Monuments & Melodies,,0
1,MW0001278478,Prince,MPLSound,,5
1,MW0000820701,Gossip,Music for Men,,3
1,,Drake,Music Inspired By More Than A Game,,3
1,,Ester Dean,Music Inspired By More Than A Game,,6
1,MW0000813987,Camera Obscura,My Maudlin Career,,4
1,MW0001789771,Justin Bieber,My World,,4.5
1,,Lee Fields & The Expressions,My World,,2
1,,Moonlight Bride,Myths,,3
1,MW0000811504,Coheed and Cambria,Neverender: Children of the Fence,,1
1,MW0000363579,Linkin Park,Maximum Linkin Park,,1
1,,An-Ya,Nightlife Single,,2
1,MW0000807738,U2,No Line on the Horizon,,8
1,MW0000807310,Andrew Bird,Noble Beast,,7
1,,Iron & Wine,Norfolk,,0
1,MW0000826613,Dawes,North Hills,,0
1,MW0001936303,Janet Jackson,Number Ones,,2
1,MW0000822885,Owl City,Ocean Eyes,,6
1,MW0000819794,The Mars Volta,Octahedron,,13
1,MW0000813822,The Low Anthem,"Oh My God, Charlie Darwin",,5.5
1,MW0002055680,David Guetta,One More Love,,2
1,MW0000826867,Raekwon,"Only Built 4 Cuban Linx, Pt. 2",,5
1,MW0001514594,Biffy Clyro,Only Revolutions,,7
1,MW0000809691,Company of Thieves,Ordinary Riches,,12
1,MW0000812846,Other Lives,Other Lives,,5
1,MW0001313329,Esmee Denters,Outta Here,,2
1,MW0000818441,LMFAO,Party Rock,,1.5
1,,St. Vincent,Paste Sampler 129,,0
1,,PawnShop kings,PawnShop kings EP,,1
1,MW0000821510,Project 86,Picket Fence Cartel,,7
1,MW0001504919,Carrie Underwood,Play On,,4
1,MW0000819283,Japandroids,Post-Nothing,,3
1,MW0001302677,Birdman,Pricele$$,,2
1,MW0000816598,The Horrors,Primary Colours,,2
1,MW0000811149,Flo Rida,R.O.O.T.S. (Route of Overcoming the Struggle),,3.5
1,,Hovahead,Radio Gangster,,3
1,MW0001379979,Weezer,Raditude,,5
1,MW0001791113,Rihanna,Rated R,,6
1,MW0000822332,Trey Songz,Ready,,5.5
1,MW0000825030,Calvin Harris,Ready for the Weekend,,2
1,MW0000823104,Pitbull,Pitbull Starring in Rebelution,,3
1,MW0001706902,Hot Leg,Red Light Fever,,1
1,MW0000020024,Third Eye Blind,Third Eye Blind,,10
1,MW0000811068,Eminem,Relapse,,4
1,MW0001950158,Eminem,Relapse: Refill,,5
1,MW0000828746,Fanfarlo,Reservoir,,2
1,MW0001747196,Orange Avenue,Orange Avenue,,4
1,MW0000815687,Rhett Miller,Rhett Miller,,5
1,MW0001751061,Jonsi & Alex,Riceboy Sleeps,,2
1,MW0001314825,Taio Cruz,Rokstarr,,4
1,MW0000820068,Ace Hood,Ruthless,,3
1,MW0001935991,Tegan and Sara,Sainthood,,4
1,MW0001377023,Train,"Save Me, San Francisco",,3
1,MW0000586453,Fedde Le Grand,Sessions: Fedde le Grand,,3
1,MW0000828564,Chevelle,Sci-Fi Crimes,,3
1,MW0000798691,Chris Cornell,Scream,,14
1,MW0000351394,Robin Thicke,The Evolution of Robin Thicke,,4
1,MW0002022516,Those Usual Suspects,Shadows,,2
1,MW0000824605,Jet,Shaka Rock,,4
1,,LeToya,She Ain't Got... Single,,2
1,,Glare Of Rockets,She Screams Single,,13
1,MW0001762399,Shakira,She Wolf,,8
1,,New Boyz,Skinny Jeans And A Mic,,1.5
1,MW0000827628,Drake,So Far Gone,,4
1,MW0001974960,Omar Rodriguez-Lopez,Solar Gambling,,4
1,MW0000817341,Bill Callahan,Sometimes I Wish We Were an Eagle,,4
1,,Solange,Stillness Is The Move Single,,2
1,MW0000827867,Derek Webb,Stockholm Syndrome,,2
1,MW0000831142,Mr. Hudson,Straight No Chaser,,4
1,MW0001770214,The Swell Season,Strict Joy,,5
1,MW0001802570,Mary J. Blige,Stronger with Each Tear,,1
1,MW0000822019,Trevor Giuliani,Subcontrario (In Stereo),,5
1,MW0000813831,Silversun Pickups,Swoon,,3
1,MW0001327861,Fuck Buttons,Tarot Sport,,2
1,MW0000828093,Caspian,Tertia,,3
1,MW0000583370,Paper Route,Paper Route [EP],,0
1,MW0000824776,Jay-Z,The Blueprint 3,,10
1,MW0000829239,Mika,The Boy Who Knew Too Much,,6
1,MW0000806459,Antony and the Johnsons,The Crying Light,,4
1,MW0000813151,The Black Eyed Peas,The E.N.D. (Energy Never Dies),,4.5
1,MW0000747969,The Receiving End of Sirens,The Earth Sings Mi Fa Mi,,7
