Artist,Album,Genre,Plays,Rating
Au Revoir Simone,Move In Spectrums,Alternative : Indie Electronic,5,
Autre Ne Veut,Anxiety,Alternative : Indie R&B,7,3.5
Autre Ne Veut,Anxiety,Alternative : Indie R&B,8,
Autre Ne Veut,Anxiety,Alternative : Indie R&B,7,
Autre Ne Veut,Anxiety,Alternative : Indie R&B,8,
Autre Ne Veut,Anxiety,Alternative : Indie R&B,7,
Autre Ne Veut,Anxiety,Alternative : Indie R&B,8,
Autre Ne Veut,Anxiety,Alternative : Indie R&B,13,
Autre Ne Veut,Anxiety,Alternative : Indie R&B,8,
Autre Ne Veut,Anxiety,Alternative : Indie R&B,8,
Autre Ne Veut,Anxiety,Alternative : Indie R&B,9,
Banks,Fall Over,Alternative : Art Pop,6,3
Banks,Fall Over,Alternative : Art Pop,6,
Banks,Fall Over,Alternative : Art Pop,6,
Banks,Fall Over,Alternative : Art Pop,6,
Banks,London,Alternative : Art Pop,6,3
Banks,London,Alternative : Art Pop,6,
Banks,London,Alternative : Art Pop,6,
Banks,London,Alternative : Art Pop,7,
Bastille,Bad Blood,Alternative : Electropop,7,3
Bastille,Bad Blood,Alternative : Electropop,7,
Bastille,Bad Blood,Alternative : Electropop,6,
Bastille,Bad Blood,Alternative : Electropop,6,
Bastille,Bad Blood,Alternative : Electropop,6,
Bastille,Bad Blood,Alternative : Electropop,7,
Bastille,Bad Blood,Alternative : Electropop,6,
Bastille,Bad Blood,Alternative : Electropop,7,
Bastille,Bad Blood,Alternative : Electropop,8,
Bastille,Bad Blood,Alternative : Electropop,6,
Bastille,Bad Blood,Alternative : Electropop,6,
Bastille,Bad Blood,Alternative : Electropop,6,
Bastille,Bad Blood,Alternative : Electropop,7,
Bear Mountain,XO,Alternative : Indie Electronic,2,2.5
Bear Mountain,XO,Alternative : Indie Electronic,4,
Bear Mountain,XO,Alternative : Indie Electronic,5,
Bear Mountain,XO,Alternative : Indie Electronic,5,
Bear Mountain,XO,Alternative : Indie Electronic,5,
Bear Mountain,XO,Alternative : Indie Electronic,6,
Bear Mountain,XO,Alternative : Indie Electronic,6,
Bear Mountain,XO,Alternative : Indie Electronic,6,
Best Coast,Fade Away,Alternative : Twee Pop,6,3.5
Best Coast,Fade Away,Alternative : Twee Pop,6,
Best Coast,Fade Away,Alternative : Twee Pop,6,
Best Coast,Fade Away,Alternative : Twee Pop,6,
Best Coast,Fade Away,Alternative : Twee Pop,6,
Best Coast,Fade Away,Alternative : Twee Pop,6,
Best Coast,Fade Away,Alternative : Twee Pop,6,
Betty Who,The Movement EP,Pop : Electropop,5,4
Betty Who,The Movement EP,Pop : Electropop,6,
Betty Who,The Movement EP,Pop : Electropop,6,
Betty Who,The Movement EP,Pop : Electropop,11,
Beyonce,Beyonce,Pop : 2010s,9,3.5
Beyonce,Beyonce,Pop : 2010s,9,
Beyonce,Beyonce,Pop : 2010s,11,
Beyonce,Beyonce,Pop : 2010s,10,
Beyonce,Beyonce,Pop : 2010s,12,
Beyonce,Beyonce,Pop : 2010s,10,
Beyonce,Beyonce,Pop : 2010s,10,
Beyonce,Beyonce,Pop : 2010s,11,
Beyonce,Beyonce,Pop : 2010s,14,
Beyonce,Beyonce,Pop : 2010s,12,
Beyonce,Beyonce,Pop : 2010s,13,
Beyonce,Beyonce,Pop : 2010s,13,
Beyonce,Beyonce,Pop : 2010s,11,
Beyonce,Beyonce,Pop : 2010s,12,
Bibio,Silver Wilkinson,Alternative : Art Pop,8,3.5
Bibio,Silver Wilkinson,Alternative : Art Pop,8,
Bibio,Silver Wilkinson,Alternative : Art Pop,8,
Bibio,Silver Wilkinson,Alternative : Art Pop,7,
Bibio,Silver Wilkinson,Alternative : Art Pop,7,
Bibio,Silver Wilkinson,Alternative : Art Pop,7,
Bibio,Silver Wilkinson,Alternative : Art Pop,10,
Bibio,Silver Wilkinson,Alternative : Art Pop,6,
Bibio,Silver Wilkinson,Alternative : Art Pop,7,
Bibio,Silver Wilkinson,Alternative : Art Pop,8,
Bibio,Silver Wilkinson,Alternative : Art Pop,7,
Big Sean,Hall Of Fame,Hip-Hop : Rap,5,2.5
Big Sean,Hall Of Fame,Hip-Hop : Rap,5,
Big Sean,Hall Of Fame,Hip-Hop : Rap,5,
Big Sean,Hall Of Fame,Hip-Hop : Rap,5,
Big Sean,Hall Of Fame,Hip-Hop : Rap,5,
Big Sean,Hall Of Fame,Hip-Hop : Rap,5,
Big Sean,Hall Of Fame,Hip-Hop : Rap,1,
Big Sean,Hall Of Fame,Hip-Hop : Rap,5,
Big Sean,Hall Of Fame,Hip-Hop : Rap,5,
Big Sean,Hall Of Fame,Hip-Hop : Rap,7,
Big Sean,Hall Of Fame,Hip-Hop : Rap,5,
Big Sean,Hall Of Fame,Hip-Hop : Rap,5,
Big Sean,Hall Of Fame,Hip-Hop : Rap,5,
Big Sean,Hall Of Fame,Hip-Hop : Rap,5,
Big Sean,Hall Of Fame,Hip-Hop : Rap,5,
Blondfire,Where The Kids Are,Alternative : Indie Pop,5,3
Blondfire,Where The Kids Are,Alternative : Indie Pop,5,
Blondfire,Where The Kids Are,Alternative : Indie Pop,5,
Blondfire,Where The Kids Are,Alternative : Indie Pop,5,
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,5,2.5
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,5,
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,5,
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,5,
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,5,
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,5,
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,5,
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,5,
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,5,
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,5,
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,5,
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,5,
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,5,
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,5,
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,5,
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,6,
Boards Of Canada,Tomorrow's Harvest,Electronic : Ambient Techno,5,
Boy & Bear,Harlequin Dream,Alternative : Folk-Pop,7,3.5
Boy & Bear,Harlequin Dream,Alternative : Folk-Pop,6,
Boy & Bear,Harlequin Dream,Alternative : Folk-Pop,7,
Boy & Bear,Harlequin Dream,Alternative : Folk-Pop,6,
Boy & Bear,Harlequin Dream,Alternative : Folk-Pop,6,
Boy & Bear,Harlequin Dream,Alternative : Folk-Pop,6,
Boy & Bear,Harlequin Dream,Alternative : Folk-Pop,6,
Boy & Bear,Harlequin Dream,Alternative : Folk-Pop,6,
Boy & Bear,Harlequin Dream,Alternative : Folk-Pop,6,
Boy & Bear,Harlequin Dream,Alternative : Folk-Pop,6,
Boy & Bear,Harlequin Dream,Alternative : Folk-Pop,7,
Brother Leather,Meat Mural,Alternative : Indie Rock,19,3
Brother Leather,Meat Mural,Alternative : Indie Rock,5,
Brother Leather,Meat Mural,Alternative : Indie Rock,5,
Brother Leather,Meat Mural,Alternative : Indie Rock,5,
Brother Leather,Meat Mural,Alternative : Indie Rock,6,
Brother Leather,Meat Mural,Alternative : Indie Rock,5,
Brother Leather,Meat Mural,Alternative : Indie Rock,5,
Brother Leather,Meat Mural,Alternative : Indie Rock,5,
Brother Leather,Meat Mural,Alternative : Indie Rock,6,
Brother Leather,Meat Mural,Alternative : Indie Rock,6,
Brother Leather,Meat Mural,Alternative : Indie Rock,6,
Capital Cities,In A Tidal Wave Of Mystery,Alternative : Electropop,5,3.5
Capital Cities,In A Tidal Wave Of Mystery,Alternative : Electropop,5,
Capital Cities,In A Tidal Wave Of Mystery,Alternative : Electropop,6,
Capital Cities,In A Tidal Wave Of Mystery,Alternative : Electropop,5,
Capital Cities,In A Tidal Wave Of Mystery,Alternative : Electropop,5,
Capital Cities,In A Tidal Wave Of Mystery,Alternative : Electropop,5,
Capital Cities,In A Tidal Wave Of Mystery,Alternative : Electropop,6,
Capital Cities,In A Tidal Wave Of Mystery,Alternative : Electropop,4,
Capital Cities,In A Tidal Wave Of Mystery,Alternative : Electropop,5,
Capital Cities,In A Tidal Wave Of Mystery,Alternative : Electropop,7,
Capital Cities,In A Tidal Wave Of Mystery,Alternative : Electropop,5,
Capital Cities,In A Tidal Wave Of Mystery,Alternative : Electropop,8,
Caveman,Caveman,Alternative : Indie Rock,7,3.5
Caveman,Caveman,Alternative : Indie Rock,5,
Caveman,Caveman,Alternative : Indie Rock,6,
Caveman,Caveman,Alternative : Indie Rock,6,
Caveman,Caveman,Alternative : Indie Rock,6,
Caveman,Caveman,Alternative : Indie Rock,5,
Caveman,Caveman,Alternative : Indie Rock,5,
Caveman,Caveman,Alternative : Indie Rock,5,
Caveman,Caveman,Alternative : Indie Rock,5,
Caveman,Caveman,Alternative : Indie Rock,6,
Caveman,Caveman,Alternative : Indie Rock,5,
Cayucas,Bigfoot,Alternative : Indie Pop,6,3.5
Cayucas,Bigfoot,Alternative : Indie Pop,6,
Cayucas,Bigfoot,Alternative : Indie Pop,6,
Cayucas,Bigfoot,Alternative : Indie Pop,7,
Cayucas,Bigfoot,Alternative : Indie Pop,8,
Cayucas,Bigfoot,Alternative : Indie Pop,10,
Cayucas,Bigfoot,Alternative : Indie Pop,11,
Cayucas,Bigfoot,Alternative : Indie Pop,8,
Cherub,100 Bottles,Alternative : Electropop,4,3
Cherub,100 Bottles,Alternative : Electropop,5,
Cherub,100 Bottles,Alternative : Electropop,4,
Cherub,100 Bottles,Alternative : Electropop,4,
Cherub,100 Bottles,Alternative : Electropop,4,
Cherub,100 Bottles,Alternative : Electropop,4,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,6,4
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,6,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,6,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,6,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,7,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,7,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,8,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,8,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,7,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,7,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,9,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,9,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,7,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,7,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,7,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,7,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,8,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,8,
Childish Gambino,Because The Internet,Hip-Hop : Alternative Hip-Hop,11,
Chris Brown,X Files,R&B : Urban,5,3.5
Chris Brown,X Files,R&B : Urban,6,
Chris Brown,X Files,R&B : Urban,6,
Chris Brown,X Files,R&B : Urban,6,
Chris Brown,X Files,R&B : Urban,6,
Chris Brown,X Files,R&B : Urban,6,
CHVRCHES,Recover,Alternative : Indie Electronic,6,3
CHVRCHES,Recover,Alternative : Electropop,4,
CHVRCHES,Recover,Alternative : Electropop,4,
CHVRCHES,Recover,Alternative : Electropop,6,
CHVRCHES,The Bones Of What You Believe,Alternative : Electropop,4,3
CHVRCHES,The Bones Of What You Believe,Alternative : Electropop,5,
CHVRCHES,The Bones Of What You Believe,Alternative : Electropop,5,
CHVRCHES,The Bones Of What You Believe,Alternative : Electropop,5,
CHVRCHES,The Bones Of What You Believe,Alternative : Electropop,6,
CHVRCHES,The Bones Of What You Believe,Alternative : Electropop,12,
CHVRCHES,The Bones Of What You Believe,Alternative : Electropop,6,
CHVRCHES,The Bones Of What You Believe,Alternative : Electropop,6,
CHVRCHES,The Bones Of What You Believe,Alternative : Electropop,6,
CHVRCHES,The Bones Of What You Believe,Alternative : Electropop,9,
CHVRCHES,The Bones Of What You Believe,Alternative : Electropop,6,
CHVRCHES,The Bones Of What You Believe,Alternative : Electropop,9,
Ciara,Ciara,R&B : Urban,6,3.5
Ciara,Ciara,R&B : Urban,6,
Ciara,Ciara,R&B : Urban,7,
Ciara,Ciara,R&B : Urban,8,
Ciara,Ciara,R&B : Urban,8,
Ciara,Ciara,R&B : Urban,6,
Ciara,Ciara,R&B : Urban,8,
Ciara,Ciara,R&B : Urban,10,
Ciara,Ciara,R&B : Urban,7,
Ciara,Ciara,R&B : Urban,7,
City And Colour,The Hurry And The Harm,Rock : Alternative Pop/Rock,9,4
City And Colour,The Hurry And The Harm,Rock : Alternative Pop/Rock,9,
City And Colour,The Hurry And The Harm,Rock : Alternative Pop/Rock,10,
City And Colour,The Hurry And The Harm,Rock : Alternative Pop/Rock,11,
City And Colour,The Hurry And The Harm,Rock : Alternative Pop/Rock,9,
City And Colour,The Hurry And The Harm,Rock : Alternative Pop/Rock,10,
City And Colour,The Hurry And The Harm,Rock : Alternative Pop/Rock,8,
City And Colour,The Hurry And The Harm,Rock : Alternative Pop/Rock,10,
City And Colour,The Hurry And The Harm,Rock : Alternative Pop/Rock,17,
City And Colour,The Hurry And The Harm,Rock : Alternative Pop/Rock,12,
City And Colour,The Hurry And The Harm,Rock : Alternative Pop/Rock,11,
City And Colour,The Hurry And The Harm,Rock : Alternative Pop/Rock,17,
Cloud Boat,Book Of Hours,Alternative : Art Pop,6,3
Cloud Boat,Book Of Hours,Alternative : Art Pop,6,
Cloud Boat,Book Of Hours,Alternative : Art Pop,7,
Cloud Boat,Book Of Hours,Alternative : Art Pop,6,
Cloud Boat,Book Of Hours,Alternative : Art Pop,6,
Cloud Boat,Book Of Hours,Alternative : Art Pop,6,
Cloud Boat,Book Of Hours,Alternative : Art Pop,6,
Cloud Boat,Book Of Hours,Alternative : Art Pop,5,
Cloud Boat,Book Of Hours,Alternative : Art Pop,5,
Cloud Boat,Book Of Hours,Alternative : Art Pop,6,
Cloud Boat,Book Of Hours,Alternative : Art Pop,5,
Coheed And Cambria,The Afterman: Descension,Rock : New Prog,8,3.5
Coheed And Cambria,The Afterman: Descension,Rock : New Prog,12,
Coheed And Cambria,The Afterman: Descension,Rock : New Prog,9,
Coheed And Cambria,The Afterman: Descension,Rock : New Prog,8,
Coheed And Cambria,The Afterman: Descension,Rock : New Prog,9,
Coheed And Cambria,The Afterman: Descension,Rock : New Prog,11,
Coheed And Cambria,The Afterman: Descension,Rock : New Prog,8,
Coheed And Cambria,The Afterman: Descension,Rock : New Prog,9,
Coheed And Cambria,The Afterman: Descension,Rock : New Prog,10,
Coheed And Cambria,The Afterman: Descension,Rock : New Prog,8,
Coheed And Cambria,The Afterman: Descension,Rock : New Prog,17,
Coheed And Cambria,The Afterman: Descension,Rock : New Prog,11,
Coheed And Cambria,The Afterman: Descension,Rock : New Prog,11,
Coheed And Cambria,The Afterman: Descension,Rock : New Prog,10,
Colin Stetson,New History Warfare Vol. 3: To See More Light,Alternative : Experimental,2,2
Colin Stetson,New History Warfare Vol. 3: To See More Light,Alternative : Experimental,1,
Colin Stetson,New History Warfare Vol. 3: To See More Light,Alternative : Experimental,2,
Colin Stetson,New History Warfare Vol. 3: To See More Light,Alternative : Experimental,1,
Colin Stetson,New History Warfare Vol. 3: To See More Light,Alternative : Experimental,2,
Colin Stetson,New History Warfare Vol. 3: To See More Light,Alternative : Experimental,2,
Colin Stetson,New History Warfare Vol. 3: To See More Light,Alternative : Experimental,2,
Colin Stetson,New History Warfare Vol. 3: To See More Light,Alternative : Experimental,2,
Colin Stetson,New History Warfare Vol. 3: To See More Light,Alternative : Experimental,2,
Colin Stetson,New History Warfare Vol. 3: To See More Light,Alternative : Experimental,2,
Colin Stetson,New History Warfare Vol. 3: To See More Light,Alternative : Experimental,4,
College,Heritage,Alternative : Electroclash,2,2.5
College,Heritage,Alternative : Electroclash,2,
College,Heritage,Alternative : Electroclash,4,
College,Heritage,Alternative : Electroclash,2,
College,Heritage,Alternative : Electroclash,2,
College,Heritage,Alternative : Electroclash,2,
College,Heritage,Alternative : Electroclash,4,
College,Heritage,Alternative : Electroclash,1,
College,Heritage,Alternative : Electroclash,2,
College,Heritage,Alternative : Electroclash,3,
College,Heritage,Alternative : Electroclash,4,
College,Heritage,Alternative : Electroclash,2,
Cut Copy,Free Your Mind,Alternative : Alternative Dance,6,3.5
Cut Copy,Free Your Mind,Alternative : Alternative Dance,6,
Cut Copy,Free Your Mind,Alternative : Alternative Dance,7,
Cut Copy,Free Your Mind,Alternative : Alternative Dance,7,
Cut Copy,Free Your Mind,Alternative : Alternative Dance,7,
Cut Copy,Free Your Mind,Alternative : Alternative Dance,7,
Cut Copy,Free Your Mind,Alternative : Alternative Dance,8,
Cut Copy,Free Your Mind,Alternative : Alternative Dance,7,
Cut Copy,Free Your Mind,Alternative : Alternative Dance,7,
Cut Copy,Free Your Mind,Alternative : Alternative Dance,7,
Cut Copy,Free Your Mind,Alternative : Alternative Dance,8,
Cut Copy,Free Your Mind,Alternative : Alternative Dance,6,
Cut Copy,Free Your Mind,Alternative : Alternative Dance,6,
Cut Copy,Free Your Mind,Alternative : Alternative Dance,6,
Daft Punk,Random Access Memories,Electronic : French House,4,3
Daft Punk,Random Access Memories,Electronic : French House,6,
Daft Punk,Random Access Memories,Electronic : French House,4,
Daft Punk,Random Access Memories,Electronic : French House,5,
Daft Punk,Random Access Memories,Electronic : French House,6,
Daft Punk,Random Access Memories,Electronic : French House,1,
Daft Punk,Random Access Memories,Electronic : French House,4,
Daft Punk,Random Access Memories,Electronic : French House,7,
Daft Punk,Random Access Memories,Electronic : French House,4,
Daft Punk,Random Access Memories,Electronic : French House,4,
Daft Punk,Random Access Memories,Electronic : French House,2,
Daft Punk,Random Access Memories,Electronic : French House,4,
Daft Punk,Random Access Memories,Electronic : French House,4,
Daley,Songs That Remind Me Of You,Pop : Pop-Soul,5,3
Daley,Songs That Remind Me Of You,Pop : Pop-Soul,7,
Daley,Songs That Remind Me Of You,Pop : Pop-Soul,5,
Daughter,If You Leave,Alternative : Dream Pop,7,4
Daughter,If You Leave,Alternative : Dream Pop,8,
Daughter,If You Leave,Alternative : Dream Pop,8,
Daughter,If You Leave,Alternative : Dream Pop,7,
Daughter,If You Leave,Alternative : Dream Pop,8,
Daughter,If You Leave,Alternative : Dream Pop,8,
Daughter,If You Leave,Alternative : Dream Pop,9,
Daughter,If You Leave,Alternative : Dream Pop,8,
Daughter,If You Leave,Alternative : Dream Pop,8,
Daughter,If You Leave,Alternative : Dream Pop,7,
Dawes,Stories Don't End,Alternative : Folk-Rock,8,3.5
Dawes,Stories Don't End,Alternative : Folk-Rock,10,
Dawes,Stories Don't End,Alternative : Folk-Rock,14,
Dawes,Stories Don't End,Alternative : Folk-Rock,8,
Dawes,Stories Don't End,Alternative : Folk-Rock,9,
Dawes,Stories Don't End,Alternative : Folk-Rock,8,
Dawes,Stories Don't End,Alternative : Folk-Rock,8,
Dawes,Stories Don't End,Alternative : Folk-Rock,20,
Dawes,Stories Don't End,Alternative : Folk-Rock,8,
Dawes,Stories Don't End,Alternative : Folk-Rock,9,
Dawes,Stories Don't End,Alternative : Folk-Rock,9,
Dawes,Stories Don't End,Alternative : Folk-Rock,9,
Dawn Richard,Goldenheart,R&B : Urban,3,2.5
Dawn Richard,Goldenheart,R&B : Urban,3,
Dawn Richard,Goldenheart,R&B : Urban,3,
Dawn Richard,Goldenheart,R&B : Urban,3,
Dawn Richard,Goldenheart,R&B : Urban,5,
Dawn Richard,Goldenheart,R&B : Urban,3,
Dawn Richard,Goldenheart,R&B : Urban,3,
Dawn Richard,Goldenheart,R&B : Urban,3,
Dawn Richard,Goldenheart,R&B : Urban,3,
Dawn Richard,Goldenheart,R&B : Urban,3,
Dawn Richard,Goldenheart,R&B : Urban,3,
Dawn Richard,Goldenheart,R&B : Urban,3,
Dawn Richard,Goldenheart,R&B : Urban,3,
Dawn Richard,Goldenheart,R&B : Urban,3,
Dawn Richard,Goldenheart,R&B : Urban,4,
