Artist,Album,Genre,Plays,Rating
Cage The Elephant,"Thank You, Happy Birthday",Rock : Alternative Rock,6,
Cage The Elephant,"Thank You, Happy Birthday",Rock : Alternative Rock,5,
Cage The Elephant,"Thank You, Happy Birthday",Rock : Alternative Rock,6,
Cage The Elephant,"Thank You, Happy Birthday",Rock : Alternative Rock,5,
Cage The Elephant,"Thank You, Happy Birthday",Rock : Alternative Rock,5,
Cage The Elephant,"Thank You, Happy Birthday",Rock : Alternative Rock,6,
Cage The Elephant,"Thank You, Happy Birthday",Rock : Alternative Rock,5,
Cage The Elephant,"Thank You, Happy Birthday",Rock : Alternative Rock,5,
Cage The Elephant,"Thank You, Happy Birthday",Rock : Alternative Rock,5,
Cage The Elephant,"Thank You, Happy Birthday",Rock : Alternative Rock,5,
Cage The Elephant,"Thank You, Happy Birthday",Rock : Alternative Rock,5,
Cage The Elephant,"Thank You, Happy Birthday",Rock : Alternative Rock,4,
Caveman,CoCo Beware,Alternative : Indie,8,3.5
Caveman,CoCo Beware,Alternative : Indie,7,
Caveman,CoCo Beware,Alternative : Indie,8,
Caveman,CoCo Beware,Alternative : Indie,5,
Caveman,CoCo Beware,Alternative : Indie,7,
Caveman,CoCo Beware,Alternative : Indie,8,
Caveman,CoCo Beware,Alternative : Indie,6,
Caveman,CoCo Beware,Alternative : Indie,5,
Caveman,CoCo Beware,Alternative : Indie,6,
Caveman,CoCo Beware,Alternative : Indie,6,
Caveman,Daytrotter Sessions,Alternative : Indie,2,
Caveman,Daytrotter Sessions,Alternative : Indie,1,
Caveman,Daytrotter Sessions,Alternative : Indie,1,
Caveman,Daytrotter Sessions,Alternative : Indie,1,
City And Colour,Little Hell,Rock : Alternative Pop/Rock,11,4
City And Colour,Little Hell,Rock : Alternative Pop/Rock,7,
City And Colour,Little Hell,Rock : Alternative Pop/Rock,8,
City And Colour,Little Hell,Rock : Alternative Pop/Rock,11,
City And Colour,Little Hell,Rock : Alternative Pop/Rock,9,
City And Colour,Little Hell,Rock : Alternative Pop/Rock,7,
City And Colour,Little Hell,Rock : Alternative Pop/Rock,7,
City And Colour,Little Hell,Rock : Alternative Pop/Rock,14,
City And Colour,Little Hell,Rock : Alternative Pop/Rock,7,
City And Colour,Little Hell,Rock : Alternative Pop/Rock,7,
City And Colour,Little Hell,Rock : Alternative Pop/Rock,8,
Class Actress,Rapprocher,Alternative : Electropop,7,3
Class Actress,Rapprocher,Alternative : Electropop,6,
Class Actress,Rapprocher,Alternative : Electropop,9,
Class Actress,Rapprocher,Alternative : Electropop,5,
Class Actress,Rapprocher,Alternative : Electropop,5,
Class Actress,Rapprocher,Alternative : Electropop,5,
Class Actress,Rapprocher,Alternative : Electropop,5,
Class Actress,Rapprocher,Alternative : Electropop,5,
Class Actress,Rapprocher,Alternative : Electropop,5,
Class Actress,Rapprocher,Alternative : Electropop,5,
Class Actress,Rapprocher,Alternative : Electropop,5,
Coldplay,Mylo Xyloto,Pop/Rock : Rock,7,3
Coldplay,Mylo Xyloto,Pop/Rock : Rock,8,
Coldplay,Mylo Xyloto,Pop/Rock : Rock,18,
Coldplay,Mylo Xyloto,Pop/Rock : Rock,9,
Coldplay,Mylo Xyloto,Pop/Rock : Rock,13,
Coldplay,Mylo Xyloto,Pop/Rock : Rock,7,
Coldplay,Mylo Xyloto,Pop/Rock : Rock,20,
Coldplay,Mylo Xyloto,Pop/Rock : Rock,14,
Coldplay,Mylo Xyloto,Pop/Rock : Rock,7,
Coldplay,Mylo Xyloto,Pop/Rock : Rock,15,
Coldplay,Mylo Xyloto,Pop/Rock : Rock,7,
Coldplay,Mylo Xyloto,Pop/Rock : Rock,7,
Coldplay,Mylo Xyloto,Pop/Rock : Rock,8,
Coldplay,Mylo Xyloto,Pop/Rock : Rock,7,
College,Northern Council,Alternative : Electroclash,1,1.5
College,Northern Council,Alternative : Electroclash,1,
College,Northern Council,Alternative : Electroclash,1,
College,Northern Council,Alternative : Electroclash,1,
College,Northern Council,Alternative : Electroclash,1,
College,Northern Council,Alternative : Electroclash,1,
College,Northern Council,Alternative : Electroclash,1,
College,Northern Council,Alternative : Electroclash,1,
College,Northern Council,Alternative : Electroclash,1,
College,Northern Council,Alternative : Electroclash,2,
College,Northern Council,Alternative : Electroclash,1,
College,Northern Council,Alternative : Electroclash,1,
Company Of Thieves,Running From A Gamble,Rock : Alternative Pop/Rock,5,3.5
Company Of Thieves,Running From A Gamble,Rock : Alternative Pop/Rock,5,
Company Of Thieves,Running From A Gamble,Rock : Alternative Pop/Rock,5,
Company Of Thieves,Running From A Gamble,Rock : Alternative Pop/Rock,6,
Company Of Thieves,Running From A Gamble,Rock : Alternative Pop/Rock,5,
Company Of Thieves,Running From A Gamble,Rock : Alternative Pop/Rock,6,
Company Of Thieves,Running From A Gamble,Rock : Alternative Pop/Rock,13,
Company Of Thieves,Running From A Gamble,Rock : Alternative Pop/Rock,5,
Company Of Thieves,Running From A Gamble,Rock : Alternative Pop/Rock,5,
Company Of Thieves,Running From A Gamble,Rock : Alternative Pop/Rock,6,
Company Of Thieves,Running From A Gamble,Rock : Alternative Pop/Rock,18,
Company Of Thieves,Running From A Gamble,Rock : Alternative Pop/Rock,8,
Company Of Thieves,Running From A Gamble,Rock : Alternative Pop/Rock,6,
Cults,Cults,Alternative : Twee Pop,5,2.5
Cults,Cults,Alternative : Twee Pop,9,
Cults,Cults,Alternative : Twee Pop,5,
Cults,Cults,Alternative : Twee Pop,5,
Cults,Cults,Alternative : Twee Pop,5,
Cults,Cults,Alternative : Twee Pop,5,
Cults,Cults,Alternative : Twee Pop,6,
Cults,Cults,Alternative : Twee Pop,5,
Cults,Cults,Alternative : Twee Pop,5,
Cults,Cults,Alternative : Twee Pop,5,
Cults,Cults,Alternative : Twee Pop,6,
Cut Copy,Zonoscope,Alternative : Alternative Dance,6,3
Cut Copy,Zonoscope,Alternative : Alternative Dance,7,
Cut Copy,Zonoscope,Alternative : Alternative Dance,6,
Cut Copy,Zonoscope,Alternative : Alternative Dance,6,
Cut Copy,Zonoscope,Alternative : Alternative Dance,6,
Cut Copy,Zonoscope,Alternative : Alternative Dance,6,
Cut Copy,Zonoscope,Alternative : Alternative Dance,6,
Cut Copy,Zonoscope,Alternative : Alternative Dance,6,
Cut Copy,Zonoscope,Alternative : Alternative Dance,7,
Cut Copy,Zonoscope,Alternative : Alternative Dance,7,
Cut Copy,Zonoscope,Alternative : Alternative Dance,6,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,1,2.5
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,1,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,2,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,1,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,2,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,1,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,2,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,2,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,2,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,1,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,1,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,2,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,1,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,1,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,2,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,1,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,1,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,1,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,1,
CyHi Da Prynce,Royal Flush 2,Hip-Hop : Dirty South,1,
Daley,Those Who Wait,Pop : Pop-Soul,5,3.5
Daley,Those Who Wait,Pop : Pop-Soul,5,
Daley,Those Who Wait,Pop : Pop-Soul,5,
Daley,Those Who Wait,Pop : Pop-Soul,5,
Daley,Those Who Wait,Pop : Pop-Soul,5,
Daley,Those Who Wait,Pop : Pop-Soul,5,
Daley,Those Who Wait,Pop : Pop-Soul,6,
Daley,Those Who Wait,Pop : Pop-Soul,5,
Daley,Those Who Wait,Pop : Pop-Soul,5,
Dawes,Daytrotter Sessions (2011),Alternative : Folk-Rock,1,3
Dawes,Daytrotter Sessions (2011),Alternative : Folk-Rock,1,
Dawes,Daytrotter Sessions (2011),Alternative : Folk-Rock,1,
Dawes,Daytrotter Sessions (2011),Alternative : Folk-Rock,1,
Dawes,Nothing Is Wrong,Alternative : Folk-Rock,16,4
Dawes,Nothing Is Wrong,Alternative : Folk-Rock,11,
Dawes,Nothing Is Wrong,Alternative : Folk-Rock,15,
Dawes,Nothing Is Wrong,Alternative : Folk-Rock,11,
Dawes,Nothing Is Wrong,Alternative : Folk-Rock,11,
Dawes,Nothing Is Wrong,Alternative : Folk-Rock,11,
Dawes,Nothing Is Wrong,Alternative : Folk-Rock,9,
Dawes,Nothing Is Wrong,Alternative : Folk-Rock,11,
Dawes,Nothing Is Wrong,Alternative : Folk-Rock,13,
Dawes,Nothing Is Wrong,Alternative : Folk-Rock,10,
Dawes,Nothing Is Wrong,Alternative : Folk-Rock,12,
De La Montana,Postmodern Whirled,Alternative : Indie Electronic,3,1
De La Montana,Postmodern Whirled,Alternative : Indie Electronic,3,
De La Montana,Postmodern Whirled,Alternative : Indie Electronic,2,
De La Montana,Postmodern Whirled,Alternative : Indie Electronic,2,
De La Montana,Postmodern Whirled,Alternative : Indie Electronic,2,
De La Montana,Postmodern Whirled,Alternative : Indie Electronic,1,
De La Montana,Postmodern Whirled,Alternative : Indie Electronic,1,
De La Montana,Postmodern Whirled,Alternative : Indie Electronic,1,
De La Montana,Postmodern Whirled,Alternative : Indie Electronic,1,
De La Montana,Postmodern Whirled,Alternative : Indie Electronic,2,
De La Montana,Postmodern Whirled,Alternative : Indie Electronic,1,
De La Montana,Postmodern Whirled,Alternative : Indie Electronic,1,
Death Cab For Cutie,Codes And Keys,Alternative : Indie Rock,5,3
Death Cab For Cutie,Codes And Keys,Alternative : Indie Rock,6,
Death Cab For Cutie,Codes And Keys,Alternative : Indie Rock,7,
Death Cab For Cutie,Codes And Keys,Alternative : Indie Rock,6,
Death Cab For Cutie,Codes And Keys,Alternative : Indie Rock,22,
Death Cab For Cutie,Codes And Keys,Alternative : Indie Rock,6,
Death Cab For Cutie,Codes And Keys,Alternative : Indie Rock,5,
Death Cab For Cutie,Codes And Keys,Alternative : Indie Rock,7,
Death Cab For Cutie,Codes And Keys,Alternative : Indie Rock,8,
Death Cab For Cutie,Codes And Keys,Alternative : Indie Rock,6,
Death Cab For Cutie,Codes And Keys,Alternative : Indie Rock,5,
Destroyer,Kaputt,Alternative : Indie Pop,6,2
Destroyer,Kaputt,Alternative : Indie Pop,5,
Destroyer,Kaputt,Alternative : Indie Pop,5,
Destroyer,Kaputt,Alternative : Indie Pop,5,
Destroyer,Kaputt,Alternative : Indie Pop,6,
Destroyer,Kaputt,Alternative : Indie Pop,5,
Destroyer,Kaputt,Alternative : Indie Pop,5,
Destroyer,Kaputt,Alternative : Indie Pop,5,
Destroyer,Kaputt,Alternative : Indie Pop,5,
Drake,Take Care,Hip-Hop : Rap,5,3
Drake,Take Care,Hip-Hop : Rap,5,
Drake,Take Care,Hip-Hop : Rap,11,
Drake,Take Care,Hip-Hop : Rap,15,
Drake,Take Care,Hip-Hop : Rap,8,
Drake,Take Care,Hip-Hop : Rap,9,
Drake,Take Care,Hip-Hop : Rap,10,
Drake,Take Care,Hip-Hop : Rap,9,
Drake,Take Care,Hip-Hop : Rap,5,
Drake,Take Care,Hip-Hop : Rap,6,
Drake,Take Care,Hip-Hop : Rap,5,
Drake,Take Care,Hip-Hop : Rap,15,
Drake,Take Care,Hip-Hop : Rap,5,
Drake,Take Care,Hip-Hop : Rap,5,
Drake,Take Care,Hip-Hop : Rap,5,
Drake,Take Care,Hip-Hop : Rap,5,
Drake,Take Care,Hip-Hop : Rap,5,
Drake,Take Care,Hip-Hop : Rap,5,
Drake,Take Care,Hip-Hop : Rap,9,
Drake,Take Care,Hip-Hop : Rap,5,
Drake,Take Care,Hip-Hop : Rap,5,
Drake,Take Care,Hip-Hop : Rap,5,
Ed Sheeran,+,Pop/Rock : Acoustic Pop/Rock,6,4
Ed Sheeran,+,Pop/Rock : Acoustic Pop/Rock,7,
Ed Sheeran,+,Pop/Rock : Acoustic Pop/Rock,8,
Ed Sheeran,+,Pop/Rock : Acoustic Pop/Rock,5,
Ed Sheeran,+,Pop/Rock : Acoustic Pop/Rock,5,
Ed Sheeran,+,Pop/Rock : Acoustic Pop/Rock,6,
Ed Sheeran,+,Pop/Rock : Acoustic Pop/Rock,5,
Ed Sheeran,+,Pop/Rock : Acoustic Pop/Rock,5,
Ed Sheeran,+,Pop/Rock : Acoustic Pop/Rock,16,
Ed Sheeran,+,Pop/Rock : Acoustic Pop/Rock,5,
Ed Sheeran,+,Pop/Rock : Acoustic Pop/Rock,6,
Ed Sheeran,+,Pop/Rock : Acoustic Pop/Rock,6,
Ed Sheeran,+,Pop/Rock : Acoustic Pop/Rock,5,
Eisley,The Valley,Rock : Alternative Pop/Rock,4,2.5
Eisley,The Valley,Rock : Alternative Pop/Rock,6,
Eisley,The Valley,Rock : Alternative Pop/Rock,6,
Eisley,The Valley,Rock : Alternative Pop/Rock,6,
Eisley,The Valley,Rock : Alternative Pop/Rock,5,
Eisley,The Valley,Rock : Alternative Pop/Rock,4,
Eisley,The Valley,Rock : Alternative Pop/Rock,8,
Eisley,The Valley,Rock : Alternative Pop/Rock,5,
Eisley,The Valley,Rock : Alternative Pop/Rock,7,
Eisley,The Valley,Rock : Alternative Pop/Rock,5,
Eisley,The Valley,Rock : Alternative Pop/Rock,8,
Elbow,Build A Rocket Boys!,Alternative : Indie Rock,7,2.5
Elbow,Build A Rocket Boys!,Alternative : Indie Rock,7,
Elbow,Build A Rocket Boys!,Alternative : Indie Rock,6,
Elbow,Build A Rocket Boys!,Alternative : Indie Rock,7,
Elbow,Build A Rocket Boys!,Alternative : Indie Rock,7,
Elbow,Build A Rocket Boys!,Alternative : Indie Rock,6,
Elbow,Build A Rocket Boys!,Alternative : Indie Rock,6,
Elbow,Build A Rocket Boys!,Alternative : Indie Rock,7,
Elbow,Build A Rocket Boys!,Alternative : Indie Rock,7,
Elbow,Build A Rocket Boys!,Alternative : Indie Rock,6,
Elbow,Build A Rocket Boys!,Alternative : Indie Rock,6,
EMA,Past Life Martyred Saints,Alternative : Art Pop,6,1.5
EMA,Past Life Martyred Saints,Alternative : Art Pop,6,
EMA,Past Life Martyred Saints,Alternative : Art Pop,5,
EMA,Past Life Martyred Saints,Alternative : Art Pop,6,
EMA,Past Life Martyred Saints,Alternative : Art Pop,5,
EMA,Past Life Martyred Saints,Alternative : Art Pop,5,
EMA,Past Life Martyred Saints,Alternative : Art Pop,5,
EMA,Past Life Martyred Saints,Alternative : Art Pop,5,
EMA,Past Life Martyred Saints,Alternative : Art Pop,5,
Explosions In The Sky,"Take Care, Take Care, Take Care",Rock : Post-Rock,5,3
Explosions In The Sky,"Take Care, Take Care, Take Care",Rock : Post-Rock,5,
Explosions In The Sky,"Take Care, Take Care, Take Care",Rock : Post-Rock,6,
Explosions In The Sky,"Take Care, Take Care, Take Care",Rock : Post-Rock,5,
Explosions In The Sky,"Take Care, Take Care, Take Care",Rock : Post-Rock,6,
Explosions In The Sky,"Take Care, Take Care, Take Care",Rock : Post-Rock,5,
Feist,Metals,Alternative : Baroque Pop,7,3
Feist,Metals,Alternative : Baroque Pop,7,
Feist,Metals,Alternative : Baroque Pop,6,
Feist,Metals,Alternative : Baroque Pop,7,
Feist,Metals,Alternative : Baroque Pop,8,
Feist,Metals,Alternative : Baroque Pop,6,
Feist,Metals,Alternative : Baroque Pop,7,
Feist,Metals,Alternative : Baroque Pop,7,
Feist,Metals,Alternative : Baroque Pop,6,
Feist,Metals,Alternative : Baroque Pop,6,
Feist,Metals,Alternative : Baroque Pop,6,
Feist,Metals,Alternative : Baroque Pop,6,
Firehorse,And So They Ran Faster...,Alternative : Art Pop,6,2.5
Firehorse,And So They Ran Faster...,Alternative : Art Pop,6,
Firehorse,And So They Ran Faster...,Alternative : Art Pop,6,
Firehorse,And So They Ran Faster...,Alternative : Art Pop,5,
Firehorse,And So They Ran Faster...,Alternative : Art Pop,5,
Firehorse,And So They Ran Faster...,Alternative : Art Pop,5,
Firehorse,And So They Ran Faster...,Alternative : Art Pop,5,
Firehorse,And So They Ran Faster...,Alternative : Art Pop,5,
Firehorse,And So They Ran Faster...,Alternative : Art Pop,5,
Fleet Foxes,Helplessness Blues,Alternative : Chamber Folk,10,4
Fleet Foxes,Helplessness Blues,Alternative : Chamber Folk,8,
Fleet Foxes,Helplessness Blues,Alternative : Chamber Folk,12,
Fleet Foxes,Helplessness Blues,Alternative : Chamber Folk,9,
Fleet Foxes,Helplessness Blues,Alternative : Chamber Folk,8,
Fleet Foxes,Helplessness Blues,Alternative : Chamber Folk,14,
Fleet Foxes,Helplessness Blues,Alternative : Chamber Folk,8,
Fleet Foxes,Helplessness Blues,Alternative : Chamber Folk,8,
Fleet Foxes,Helplessness Blues,Alternative : Chamber Folk,17,
Fleet Foxes,Helplessness Blues,Alternative : Chamber Folk,11,
Fleet Foxes,Helplessness Blues,Alternative : Chamber Folk,11,
Fleet Foxes,Helplessness Blues,Alternative : Chamber Folk,9,
Florence + The Machine,Ceremonials,Alternative : Baroque Pop,9,3
Florence + The Machine,Ceremonials,Alternative : Baroque Pop,8,
Florence + The Machine,Ceremonials,Alternative : Baroque Pop,8,
Florence + The Machine,Ceremonials,Alternative : Baroque Pop,8,
Florence + The Machine,Ceremonials,Alternative : Baroque Pop,5,
Florence + The Machine,Ceremonials,Alternative : Baroque Pop,6,
Florence + The Machine,Ceremonials,Alternative : Baroque Pop,7,
Florence + The Machine,Ceremonials,Alternative : Baroque Pop,9,
Florence + The Machine,Ceremonials,Alternative : Baroque Pop,6,
Florence + The Machine,Ceremonials,Alternative : Baroque Pop,8,
Florence + The Machine,Ceremonials,Alternative : Baroque Pop,7,
Florence + The Machine,Ceremonials,Alternative : Baroque Pop,7,
Florence + The Machine,Lungs: The B-Sides,Alternative : Baroque Pop,5,2.5
Florence + The Machine,Lungs: The B-Sides,Alternative : Baroque Pop,6,
Florence + The Machine,Lungs: The B-Sides,Alternative : Baroque Pop,5,
Florence + The Machine,Lungs: The B-Sides,Alternative : Baroque Pop,5,
Florence + The Machine,Lungs: The B-Sides,Alternative : Indie Electronic,5,
Florence + The Machine,Lungs: The B-Sides,Alternative : Baroque Pop,5,
Florence + The Machine,Lungs: The B-Sides,Alternative : Baroque Pop,5,
Florence + The Machine,Lungs: The B-Sides,Alternative : Baroque Pop,5,
Florence + The Machine,Lungs: The B-Sides,Alternative : Baroque Pop,5,
Florence + The Machine,Lungs: The B-Sides,Alternative : Baroque Pop,6,
Florence + The Machine,Lungs: The B-Sides,Alternative : Baroque Pop,6,
Foo Fighters,Wasting Light,Rock : Alt-Rock,8,2.5
Foo Fighters,Wasting Light,Rock : Alt-Rock,11,
Foo Fighters,Wasting Light,Rock : Alt-Rock,6,
Foo Fighters,Wasting Light,Rock : Alt-Rock,6,
Foo Fighters,Wasting Light,Rock : Alt-Rock,7,
Foo Fighters,Wasting Light,Rock : Alt-Rock,8,
Foo Fighters,Wasting Light,Rock : Alt-Rock,9,
Foo Fighters,Wasting Light,Rock : Alt-Rock,6,
Foo Fighters,Wasting Light,Rock : Alt-Rock,6,
Foo Fighters,Wasting Light,Rock : Alt-Rock,6,
Foo Fighters,Wasting Light,Rock : Alt-Rock,8,
Frank Ocean,"nostalgia,ULTRA.",R&B : Alternative R&B,4,4
Frank Ocean,"nostalgia,ULTRA.",R&B : Alternative R&B,12,
Frank Ocean,"nostalgia,ULTRA.",R&B : Alternative R&B,5,
Frank Ocean,"nostalgia,ULTRA.",R&B : Alternative R&B,25,
Frank Ocean,"nostalgia,ULTRA.",R&B : Alternative R&B,4,
Frank Ocean,"nostalgia,ULTRA.",R&B : Alternative R&B,12,
Frank Ocean,"nostalgia,ULTRA.",R&B : Alternative R&B,4,
Frank Ocean,"nostalgia,ULTRA.",R&B : Alternative R&B,4,
Frank Ocean,"nostalgia,ULTRA.",R&B : Alternative R&B,4,
Frank Ocean,"nostalgia,ULTRA.",R&B : Alternative R&B,18,
Frank Ocean,"nostalgia,ULTRA.",R&B : Alternative R&B,6,
Frank Ocean,"nostalgia,ULTRA.",R&B : Alternative R&B,4,
Frank Ocean,"nostalgia,ULTRA.",R&B : Alternative R&B,4,
Frank Ocean,"nostalgia,ULTRA.",R&B : Alternative R&B,4,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,1,0.5
Fucked Up,David Comes To Life,Rock : Hardcore Punk,2,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,1,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,2,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,1,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,1,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,1,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,1,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,1,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,1,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,1,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,1,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,1,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,1,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,1,
Fucked Up,David Comes To Life,Rock : Hardcore Punk,,
Gang Gang Dance,Eye Contact,Alternative : Experimental,4,2
Gang Gang Dance,Eye Contact,Alternative : Experimental,4,
Gang Gang Dance,Eye Contact,Alternative : Experimental,5,
Gang Gang Dance,Eye Contact,Alternative : Experimental,4,
Gang Gang Dance,Eye Contact,Alternative : Experimental,4,
Gang Gang Dance,Eye Contact,Alternative : Experimental,4,
Gang Gang Dance,Eye Contact,Alternative : Experimental,4,
Gang Gang Dance,Eye Contact,Alternative : Experimental,4,
Gang Gang Dance,Eye Contact,Alternative : Experimental,4,
Gang Gang Dance,Eye Contact,Alternative : Experimental,4,
Giant Cloud,Bloom & Decay,Alternative : Indie Rock,5,2.5
Giant Cloud,Bloom & Decay,Alternative : Indie Rock,5,
Giant Cloud,Bloom & Decay,Alternative : Indie Rock,5,
Giant Cloud,Bloom & Decay,Alternative : Indie Rock,5,
Giant Cloud,Bloom & Decay,Alternative : Indie Rock,5,
Giant Cloud,Bloom & Decay,Alternative : Indie Rock,5,
Giant Cloud,Bloom & Decay,Alternative : Indie Rock,5,
Giant Cloud,Bloom & Decay,Alternative : Indie Rock,5,
Giant Cloud,Bloom & Decay,Alternative : Indie Rock,5,
Gillian Welch,The Harrow & The Harvest,Folk : Americana,6,2.5
Gillian Welch,The Harrow & The Harvest,Folk : Americana,5,
Gillian Welch,The Harrow & The Harvest,Folk : Americana,5,
Gillian Welch,The Harrow & The Harvest,Folk : Americana,5,
Gillian Welch,The Harrow & The Harvest,Folk : Americana,5,
Gillian Welch,The Harrow & The Harvest,Folk : Americana,5,
Gillian Welch,The Harrow & The Harvest,Folk : Americana,5,
Gillian Welch,The Harrow & The Harvest,Folk : Americana,6,
Gillian Welch,The Harrow & The Harvest,Folk : Americana,5,
Gillian Welch,The Harrow & The Harvest,Folk : Americana,6,
Girls,"Father, Son, Holy Ghost",Alternative : Indie,5,2.5
Girls,"Father, Son, Holy Ghost",Alternative : Indie,6,
Girls,"Father, Son, Holy Ghost",Alternative : Indie,5,
Girls,"Father, Son, Holy Ghost",Alternative : Indie,5,
Girls,"Father, Son, Holy Ghost",Alternative : Indie,6,
Girls,"Father, Son, Holy Ghost",Alternative : Indie,6,
Girls,"Father, Son, Holy Ghost",Alternative : Indie,5,
Girls,"Father, Son, Holy Ghost",Alternative : Indie,5,
Girls,"Father, Son, Holy Ghost",Alternative : Indie,5,
Girls,"Father, Son, Holy Ghost",Alternative : Indie,5,
Girls,"Father, Son, Holy Ghost",Alternative : Indie,6,
Glen Iris,Self Titled,Rock : Alternative Pop/Rock,3,2
Glen Iris,Self Titled,Rock : Alternative Pop/Rock,2,
Glen Iris,Self Titled,Rock : Alternative Pop/Rock,3,
Glen Iris,Self Titled,Rock : Alternative Pop/Rock,2,
Glen Iris,Self Titled,Rock : Alternative Pop/Rock,2,
Glen Iris,Self Titled,Rock : Alternative Pop/Rock,2,
Glen Iris,Self Titled,Rock : Alternative Pop/Rock,2,
Glen Iris,Self Titled,Rock : Alternative Pop/Rock,2,
Gold Leaves,The Ornament,Alternative : Chamber Folk,6,2.5
Gold Leaves,The Ornament,Alternative : Chamber Folk,6,
Gold Leaves,The Ornament,Alternative : Chamber Folk,6,
Gold Leaves,The Ornament,Alternative : Chamber Folk,6,
Gold Leaves,The Ornament,Alternative : Chamber Folk,6,
Gold Leaves,The Ornament,Alternative : Chamber Folk,5,
Gold Leaves,The Ornament,Alternative : Chamber Folk,6,
Gold Leaves,The Ornament,Alternative : Chamber Folk,6,
Gold Leaves,The Ornament,Alternative : Chamber Folk,6,
Gotye,Making Mirrors,Alternative : Indie Pop,4,2.5
Gotye,Making Mirrors,Alternative : Indie Pop,4,
Gotye,Making Mirrors,Alternative : Indie Pop,4,
Gotye,Making Mirrors,Alternative : Indie Pop,11,
Gotye,Making Mirrors,Alternative : Indie Pop,4,
Gotye,Making Mirrors,Alternative : Indie Pop,4,
Gotye,Making Mirrors,Alternative : Indie Pop,4,
Gotye,Making Mirrors,Alternative : Indie Pop,4,
Gotye,Making Mirrors,Alternative : Indie Pop,4,
Gotye,Making Mirrors,Alternative : Indie Pop,4,
Gotye,Making Mirrors,Alternative : Indie Pop,4,
Gotye,Making Mirrors,Alternative : Indie Pop,4,
Hooray For Earth,True Loves,Alternative : Indie Pop,5,2
Hooray For Earth,True Loves,Alternative : Indie Pop,5,
Hooray For Earth,True Loves,Alternative : Indie Pop,5,
Hooray For Earth,True Loves,Alternative : Indie Pop,6,
Hooray For Earth,True Loves,Alternative : Indie Pop,6,
Hooray For Earth,True Loves,Alternative : Indie Pop,5,
Hooray For Earth,True Loves,Alternative : Indie Pop,6,
Hooray For Earth,True Loves,Alternative : Indie Pop,6,
Hooray For Earth,True Loves,Alternative : Indie Pop,5,
Hooray For Earth,True Loves,Alternative : Indie Pop,5,
Hymns From Nineveh,Hymns From Nineveh,Religious : Indie Folk,8,3
Hymns From Nineveh,Hymns From Nineveh,Religious : Indie Folk,4,
Hymns From Nineveh,Hymns From Nineveh,Religious : Indie Folk,4,
Hymns From Nineveh,Hymns From Nineveh,Religious : Indie Folk,4,
Hymns From Nineveh,Hymns From Nineveh,Religious : Indie Folk,5,
Hymns From Nineveh,Hymns From Nineveh,Religious : Indie Folk,4,
Hymns From Nineveh,Hymns From Nineveh,Religious : Indie Folk,6,
Hymns From Nineveh,Hymns From Nineveh,Religious : Indie Folk,4,
Hymns From Nineveh,Hymns From Nineveh,Religious : Indie Folk,4,
Hymns From Nineveh,Hymns From Nineveh,Religious : Indie Folk,4,
I Break Horses,Hearts,Alternative : Indie Electronic,13,3
I Break Horses,Hearts,Alternative : Indie Electronic,10,
I Break Horses,Hearts,Alternative : Indie Electronic,5,
I Break Horses,Hearts,Alternative : Indie Electronic,5,
